0.000000	0.000000	2.000000
0.000000	0.000000	2.000000
0.000100	0.000200	2.000000
0.000200	0.000400	1.999998
0.000300	0.000600	1.999996
0.000400	0.000800	1.999994
0.000500	0.001000	1.999990
0.000600	0.001200	1.999986
0.000700	0.001400	1.999981
0.000800	0.001600	1.999975
0.000900	0.001800	1.999968
0.001000	0.002000	1.999961
0.001100	0.002200	1.999952
0.001200	0.002400	1.999943
0.001300	0.002600	1.999933
0.001400	0.002800	1.999923
0.001500	0.003000	1.999911
0.001600	0.003200	1.999899
0.001700	0.003400	1.999886
0.001800	0.003600	1.999872
0.001900	0.003800	1.999858
0.002000	0.004000	1.999842
0.002100	0.004200	1.999826
0.002200	0.004400	1.999809
0.002300	0.004600	1.999791
0.002400	0.004800	1.999773
0.002500	0.005000	1.999753
0.002600	0.005200	1.999733
0.002700	0.005400	1.999712
0.002800	0.005600	1.999691
0.002900	0.005800	1.999668
0.003000	0.006000	1.999645
0.003100	0.006200	1.999621
0.003200	0.006400	1.999596
0.003300	0.006600	1.999570
0.003400	0.006799	1.999544
0.003500	0.006999	1.999517
0.003600	0.007199	1.999489
0.003700	0.007399	1.999460
0.003800	0.007599	1.999430
0.003900	0.007799	1.999400
0.004000	0.007999	1.999369
0.004100	0.008199	1.999337
0.004200	0.008399	1.999304
0.004300	0.008599	1.999270
0.004400	0.008799	1.999236
0.004500	0.008999	1.999201
0.004600	0.009199	1.999165
0.004700	0.009399	1.999128
0.004800	0.009599	1.999091
0.004900	0.009798	1.999053
0.005000	0.009998	1.999013
0.005100	0.010198	1.998974
0.005200	0.010398	1.998933
0.005300	0.010598	1.998892
0.005400	0.010798	1.998849
0.005500	0.010998	1.998806
0.005600	0.011198	1.998763
0.005700	0.011398	1.998718
0.005800	0.011597	1.998673
0.005900	0.011797	1.998626
0.006000	0.011997	1.998579
0.006100	0.012197	1.998532
0.006200	0.012397	1.998483
0.006300	0.012597	1.998434
0.006400	0.012797	1.998384
0.006500	0.012996	1.998333
0.006600	0.013196	1.998281
0.006700	0.013396	1.998229
0.006800	0.013596	1.998175
0.006900	0.013796	1.998121
0.007000	0.013995	1.998067
0.007100	0.014195	1.998011
0.007200	0.014395	1.997955
0.007300	0.014595	1.997897
0.007400	0.014795	1.997839
0.007500	0.014994	1.997781
0.007600	0.015194	1.997721
0.007700	0.015394	1.997661
0.007800	0.015594	1.997600
0.007900	0.015794	1.997538
0.008000	0.015993	1.997475
0.008100	0.016193	1.997411
0.008200	0.016393	1.997347
0.008300	0.016592	1.997282
0.008400	0.016792	1.997216
0.008500	0.016992	1.997149
0.008600	0.017192	1.997082
0.008700	0.017391	1.997014
0.008800	0.017591	1.996945
0.008900	0.017791	1.996875
0.009000	0.017990	1.996804
0.009100	0.018190	1.996733
0.009200	0.018390	1.996661
0.009300	0.018589	1.996588
0.009400	0.018789	1.996514
0.009500	0.018989	1.996439
0.009600	0.019188	1.996364
0.009700	0.019388	1.996288
0.009800	0.019588	1.996211
0.009900	0.019787	1.996133
0.010000	0.019987	1.996055
0.010100	0.020186	1.995976
0.010200	0.020386	1.995896
0.010300	0.020586	1.995815
0.010400	0.020785	1.995733
0.010500	0.020985	1.995651
0.010600	0.021184	1.995568
0.010700	0.021384	1.995484
0.010800	0.021583	1.995399
0.010900	0.021783	1.995313
0.011000	0.021982	1.995227
