0.000000	1.000000	0.000000
0.047619	1.000000	0.000000
0.095238	1.000000	0.000000
0.142857	1.000000	0.000000
0.190476	1.000000	0.000000
0.238095	1.000000	0.000000
0.285714	1.000000	0.000000
0.333333	1.000000	0.000000
0.380952	1.000000	0.000000
0.428571	1.000000	0.000000
0.476190	1.000000	0.000000
0.523810	1.000000	0.000000
0.571429	1.000000	0.000000
0.619048	1.000000	0.000000
0.666667	1.000000	0.000000
0.714286	1.000000	0.000000
0.761905	1.000000	0.000000
0.809524	1.000000	0.000000
0.857143	1.000000	0.000000
0.904762	1.000000	0.000000
0.952381	1.000000	0.000000
1.000000	1.000000	0.000000
0.000000	0.952381	0.000000
0.047619	0.952381	0.026012
0.095238	0.952381	0.035542
0.142857	0.952381	0.039712
0.190476	0.952381	0.041879
0.238095	0.952381	0.043183
0.285714	0.952381	0.044064
0.333333	0.952381	0.044714
0.380952	0.952381	0.045230
0.428571	0.952381	0.045662
0.476190	0.952381	0.046044
0.523810	0.952381	0.046400
0.571429	0.952381	0.046749
0.619048	0.952381	0.047111
0.666667	0.952381	0.047509
0.714286	0.952381	0.047976
0.761905	0.952381	0.048564
0.809524	0.952381	0.049372
0.857143	0.952381	0.050603
0.904762	0.952381	0.052758
0.952381	0.952381	0.057238
1.000000	0.952381	0.000000
0.000000	0.904762	0.000000
0.047619	0.904762	0.068505
0.095238	0.904762	0.076444
0.142857	0.904762	0.081427
0.190476	0.904762	0.084620
0.238095	0.904762	0.086788
0.285714	0.904762	0.088358
0.333333	0.904762	0.089564
0.380952	0.904762	0.090542
0.428571	0.904762	0.091374
0.476190	0.904762	0.092115
0.523810	0.904762	0.092807
0.571429	0.904762	0.093485
0.619048	0.904762	0.094185
0.666667	0.904762	0.094948
0.714286	0.904762	0.095830
0.761905	0.904762	0.096910
0.809524	0.904762	0.098319
0.857143	0.904762	0.100282
0.904762	0.904762	0.103192
0.952381	0.904762	0.107688
1.000000	0.904762	0.000000
0.000000	0.857143	0.000000
0.047619	0.857143	0.114325
0.095238	0.857143	0.120303
0.142857	0.857143	0.124931
0.190476	0.857143	0.128386
0.238095	0.857143	0.130992
0.285714	0.857143	0.133015
0.333333	0.857143	0.134642
0.380952	0.857143	0.136001
0.428571	0.857143	0.137177
0.476190	0.857143	0.138236
0.523810	0.857143	0.139228
0.571429	0.857143	0.140199
0.619048	0.857143	0.141196
0.666667	0.857143	0.142270
0.714286	0.857143	0.143485
0.761905	0.857143	0.144927
0.809524	0.857143	0.146714
0.857143	0.857143	0.149013
0.904762	0.857143	0.152040
0.952381	0.857143	0.155998
1.000000	0.857143	0.000000
0.000000	0.809524	0.000000
0.047619	0.809524	0.160804
0.095238	0.809524	0.165511
0.142857	0.809524	0.169609
0.190476	0.809524	0.173002
0.238095	0.809524	0.175778
0.285714	0.809524	0.178068
0.333333	0.809524	0.179989
0.380952	0.809524	0.181641
0.428571	0.809524	0.183098
0.476190	0.809524	0.184423
0.523810	0.809524	0.185670
