0.000000	0.000000	2.500000
0.000000	0.000000	2.500000
0.000100	0.000250	2.500000
0.000200	0.000500	2.500000
0.000300	0.000750	2.499999
0.000400	0.001000	2.499998
0.000500	0.001250	2.499997
0.000600	0.001500	2.499996
0.000700	0.001750	2.499994
0.000800	0.002000	2.499992
0.000900	0.002250	2.499990
0.001000	0.002500	2.499988
0.001100	0.002750	2.499985
0.001200	0.003000	2.499982
0.001300	0.003250	2.499979
0.001400	0.003500	2.499976
0.001500	0.003750	2.499972
0.001600	0.004000	2.499968
0.001700	0.004250	2.499964
0.001800	0.004500	2.499960
0.001900	0.004750	2.499955
0.002000	0.005000	2.499951
0.002100	0.005250	2.499946
0.002200	0.005500	2.499940
0.002300	0.005750	2.499935
0.002400	0.006000	2.499929
0.002500	0.006250	2.499923
0.002600	0.006500	2.499917
0.002700	0.006750	2.499910
0.002800	0.007000	2.499903
0.002900	0.007250	2.499896
0.003000	0.007500	2.499889
0.003100	0.007750	2.499881
0.003200	0.008000	2.499874
0.003300	0.008250	2.499866
0.003400	0.008500	2.499857
0.003500	0.008750	2.499849
0.003600	0.009000	2.499840
0.003700	0.009250	2.499831
0.003800	0.009500	2.499822
0.003900	0.009750	2.499812
0.004000	0.010000	2.499803
0.004100	0.010250	2.499793
0.004200	0.010500	2.499782
0.004300	0.010750	2.499772
0.004400	0.011000	2.499761
0.004500	0.011250	2.499750
0.004600	0.011500	2.499739
0.004700	0.011750	2.499728
0.004800	0.012000	2.499716
0.004900	0.012250	2.499704
0.005000	0.012499	2.499692
0.005100	0.012749	2.499679
0.005200	0.012999	2.499667
0.005300	0.013249	2.499654
0.005400	0.013499	2.499640
0.005500	0.013749	2.499627
0.005600	0.013999	2.499613
0.005700	0.014249	2.499599
0.005800	0.014499	2.499585
0.005900	0.014749	2.499571
0.006000	0.014999	2.499556
0.006100	0.015249	2.499541
0.006200	0.015499	2.499526
0.006300	0.015749	2.499511
0.006400	0.015999	2.499495
0.006500	0.016249	2.499479
0.006600	0.016499	2.499463
0.006700	0.016749	2.499446
0.006800	0.016999	2.499430
0.006900	0.017249	2.499413
0.007000	0.017499	2.499396
0.007100	0.017749	2.499378
0.007200	0.017998	2.499361
0.007300	0.018248	2.499343
0.007400	0.018498	2.499325
0.007500	0.018748	2.499306
0.007600	0.018998	2.499288
0.007700	0.019248	2.499269
0.007800	0.019498	2.499250
0.007900	0.019748	2.499230
0.008000	0.019998	2.499211
0.008100	0.020248	2.499191
0.008200	0.020498	2.499171
0.008300	0.020748	2.499150
0.008400	0.020998	2.499130
0.008500	0.021247	2.499109
0.008600	0.021497	2.499088
0.008700	0.021747	2.499067
0.008800	0.021997	2.499045
0.008900	0.022247	2.499023
0.009000	0.022497	2.499001
0.009100	0.022747	2.498979
0.009200	0.022997	2.498956
0.009300	0.023247	2.498933
0.009400	0.023497	2.498910
0.009500	0.023746	2.498887
0.009600	0.023996	2.498864
0.009700	0.024246	2.498840
0.009800	0.024496	2.498816
0.009900	0.024746	2.498791
0.010000	0.024996	2.498767
0.010100	0.025246	2.498742
0.010200	0.025496	2.498717
0.010300	0.025746	2.498692
0.010400	0.025995	2.498666
0.010500	0.026245	2.498640
0.010600	0.026495	2.498614
0.010700	0.026745	2.498588
0.010800	0.026995	2.498562
0.010900	0.027245	2.498535
0.011000	0.027495	2.498508
0.011100	0.027744	2.498481
0.011200	0.027994	2.498453
0.011300	0.028244	2.498425
0.011400	0.028494	2.498397
0.011500	0.028744	2.498369
0.011600	0.028994	2.498341
0.011700	0.029243	2.498312
0.011800	0.029493	2.498283
0.011900	0.029743	2.498254
0.012000	0.029993	2.498224
0.012100	0.030243	2.498195
0.012200	0.030493	2.498165
0.012300	0.030742	2.498134
0.012400	0.030992	2.498104
0.012500	0.031242	2.498073
0.012600	0.031492	2.498042
0.012700	0.031742	2.498011
0.012800	0.031991	2.497980
0.012900	0.032241	2.497948
0.013000	0.032491	2.497916
0.013100	0.032741	2.497884
0.013200	0.032991	2.497852
0.013300	0.033240	2.497819
0.013400	0.033490	2.497786
0.013500	0.033740	2.497753
0.013600	0.033990	2.497719
0.013700	0.034239	2.497686
0.013800	0.034489	2.497652
0.013900	0.034739	2.497618
0.014000	0.034989	2.497583
0.014100	0.035238	2.497549
0.014200	0.035488	2.497514
0.014300	0.035738	2.497479
0.014400	0.035988	2.497443
0.014500	0.036237	2.497408
0.014600	0.036487	2.497372
0.014700	0.036737	2.497336
0.014800	0.036987	2.497299
0.014900	0.037236	2.497263
0.015000	0.037486	2.497226
0.015100	0.037736	2.497189
0.015200	0.037986	2.497151
0.015300	0.038235	2.497114
0.015400	0.038485	2.497076
0.015500	0.038735	2.497038
0.015600	0.038984	2.496999
0.015700	0.039234	2.496961
0.015800	0.039484	2.496922
0.015900	0.039733	2.496883
0.016000	0.039983	2.496844
0.016100	0.040233	2.496804
0.016200	0.040483	2.496764
0.016300	0.040732	2.496724
0.016400	0.040982	2.496684
0.016500	0.041232	2.496643
0.016600	0.041481	2.496602
0.016700	0.041731	2.496561
0.016800	0.041981	2.496520
0.016900	0.042230	2.496479
0.017000	0.042480	2.496437
0.017100	0.042729	2.496395
0.017200	0.042979	2.496352
0.017300	0.043229	2.496310
0.017400	0.043478	2.496267
0.017500	0.043728	2.496224
0.017600	0.043978	2.496181
0.017700	0.044227	2.496137
0.017800	0.044477	2.496094
0.017900	0.044726	2.496050
0.018000	0.044976	2.496005
